ActionId,ActionReason,ActionReasonCode,ActionReasonId,ActiveStatus,ActiveStatusMeaning,AnnualWorkingDurationUnits,AnnualWorkingDurationUnitsMeaning,BillToSiteFlag,CreatedBy,CreationDate,Description,DesignatedReceiverId,DesignatedReceiverName,DesignatedReceiverNumber,EffectiveEndDate,EffectiveStartDate,EmailAddress,EmployeeLocationFlag,FaxAreaCode,FaxCountryCode,FaxExtension,FaxNumber,GeoHierarchyNodeCode,GeoHierarchyNodeName,InventoryOrganizationId,InventoryOrganizationName,LastUpdateDate,LastUpdatedBy,LocationCode,LocationId,LocationName,MainPhoneAreaCode,MainPhoneCountryCode,MainPhoneExtension,MainPhoneNumber,OfficeSiteFlag,OfficialLanguageCode,OfficialLanguageMeaning,OtherPhoneAreaCode,OtherPhoneCountryCode,OtherPhoneExtension,OtherPhoneNumber,ReceivingSiteFlag,SetCode,SetId,SetName,ShipToLocationCode,ShipToLocationId,ShipToLocationName,ShipToSiteFlag,StandardAnnualWorkingDuration,StandardWorkingFrequency,StandardWorkingFrequencyMeaning,StandardWorkingHours,addresses,attachments,bannerOverrideMessages,locationLegislativeEFF,locationsDFF,locationsEFFContainer
,,,,A,Active,,,True,ankitmishra@block.xyz,2024-02-09T08:49:51+00:00,As per FBS-26413,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2024-02-09T08:53:28.367+00:00,ankitmishra@block.xyz,10344,300002398715177,CO - Barranquilla,,,,,True,,,,,,,True,COMMON,0,Common Set,10344,300002398715177,CO - Barranquilla,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Carrera 67', 'AddressLine2': 'Puerto Digital', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Barranquilla', 'Region1': None, 'Region2': '48-07', 'Region3': None, 'Country': 'CO', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'ankitmishra@block.xyz', 'CreationDate': '2024-02-09T08:49:51.887+00:00', 'LastUpdatedBy': 'ankitmishra@block.xyz', 'LastUpdateDate': '2024-02-09T08:53:28.759+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002398715178, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002398715177}]","[{'LocationDetailsId': 300002398715176, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Postal Zone,PER_ZIPCHANGE,300000000192174,A,Active,,,True,ankitmishra@block.xyz,2024-04-12T15:13:35+00:00,As Per FBS-27995,,,,4712-12-31,2024-08-29,,True,,,,,,,,,2024-08-29T06:43:19.966+00:00,ankitmishra@block.xyz,MD - CU2 - Chisinau,300002477043386,MD - CU2 - Chisinau,,,,,True,,,,,,,True,COMMON,0,Common Set,MD - CU2 - Chisinau,300002477043386,MD - CU2 - Chisinau,True,,,,,"[{'EffectiveStartDate': '2024-08-29', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '15/A Mihai Viteazul Street', 'AddressLine2': 'MD-2004 ', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Chisinau', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'MD', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'ankitmishra@block.xyz', 'CreationDate': '2024-04-12T15:13:37.116+00:00', 'LastUpdatedBy': 'ankitmishra@block.xyz', 'LastUpdateDate': '2024-08-29T06:43:20.434+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002477043387, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002477043386}]","[{'LocationDetailsId': 300002477043385, 'EffectiveStartDate': '2024-08-29', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,ankitmishra@block.xyz,2024-07-01T15:50:32+00:00,As per FBS-29949,,,,4712-12-31,2024-07-03,,True,,,,,,,,,2024-07-03T10:03:07.928+00:00,ankitmishra@block.xyz,IN - Remote,300002618902194,IN - Remote,,,,,True,,,,,,,True,COMMON,0,Common Set,IN - Remote,300002618902194,IN - Remote,True,,,,,"[{'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Remote', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Remote', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'IN', 'PostalCode': '520019', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'ankitmishra@block.xyz', 'CreationDate': '2024-07-01T15:50:32.041+00:00', 'LastUpdatedBy': 'ankitmishra@block.xyz', 'LastUpdateDate': '2024-07-03T10:03:08.433+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002618902195, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002618902194}]","[{'LocationDetailsId': 300002618902193, 'EffectiveStartDate': '2024-07-03', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,rkoduri@squareup.com,2025-01-22T07:12:00+00:00,New Location created as per https://block.atlassian.net/browse/FBS-33735,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-01-22T07:14:23.452+00:00,rkoduri@squareup.com,10357,300002946768178,PH - Cebu IT Park,,,,,True,,,,,,,True,COMMON,0,Common Set,10357,300002946768178,PH - Cebu IT Park,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Cebu Exchange Tower, Salinas Drive Lahug', 'AddressLine2': 'Cebu IT Park', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Cebu', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'PH', 'PostalCode': '6000', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'rkoduri@squareup.com', 'CreationDate': '2025-01-22T07:12:00.043+00:00', 'LastUpdatedBy': 'rkoduri@squareup.com', 'LastUpdateDate': '2025-01-22T07:14:23.540+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002946768179, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002946768178}]","[{'LocationDetailsId': 300002946768177, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,rkoduri@squareup.com,2025-01-23T08:59:01+00:00,New location created as per https://block.atlassian.net/issues/FBS-33807?filter=-1,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-01-23T09:05:39.929+00:00,rkoduri@squareup.com,10361,300002939893718,PT - Lisbon,,,,,True,,,,,,,True,COMMON,0,Common Set,10361,300002939893718,PT - Lisbon,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Avenida do Mediterrâneo', 'AddressLine2': '1 1990-203 Lisbon', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Lisbon', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'PT', 'PostalCode': None, 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'rkoduri@squareup.com', 'CreationDate': '2025-01-23T08:59:03.178+00:00', 'LastUpdatedBy': 'rkoduri@squareup.com', 'LastUpdateDate': '2025-01-23T09:05:40.117+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002939893719, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002939893718}]","[{'LocationDetailsId': 300002939893717, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,rkoduri@squareup.com,2025-05-14T05:05:09+00:00,New location created as per https://block.atlassian.net/issues/FBS-35420?filter=-1,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-08-29T14:59:47.183+00:00,rkoduri@squareup.com,IN - Hyderabad,300003030718397,IN - Hyderabad,,,,,True,,,,,,,True,COMMON,0,Common Set,IN - Hyderabad,300003030718397,IN - Hyderabad,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'DivyaSree TechRidge', 'AddressLine2': 'Block P2, (North Wing)', 'AddressLine3': 'Manikonda', 'AddressLine4': None, 'TownOrCity': 'Hyderabad', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'IN', 'PostalCode': '500089', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'rkoduri@squareup.com', 'CreationDate': '2025-05-14T05:05:09.968+00:00', 'LastUpdatedBy': 'rkoduri@squareup.com', 'LastUpdateDate': '2025-05-14T05:14:31.797+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003030718398, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003030718397}]","[{'LocationDetailsId': 300003030718396, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,rkoduri@squareup.com,2025-05-14T05:14:45+00:00,New Location created as per https://block.atlassian.net/issues/FBS-35420?filter=-1,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-05-14T05:21:17.593+00:00,rkoduri@squareup.com,10366,300003030718416,PH - Clark,,,,,True,,,,,,,True,COMMON,0,Common Set,10366,300003030718416,PH - Clark,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'PH - Clark', 'AddressLine2': 'Two West Aeropark, Global Gateway Clark', 'AddressLine3': 'Clark Freeport Zone', 'AddressLine4': None, 'TownOrCity': 'Pampanga 2023', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'PH', 'PostalCode': '10366', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'rkoduri@squareup.com', 'CreationDate': '2025-05-14T05:14:45.041+00:00', 'LastUpdatedBy': 'rkoduri@squareup.com', 'LastUpdateDate': '2025-05-14T05:21:17.624+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003030718417, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003030718416}]","[{'LocationDetailsId': 300003030718415, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sqfinance@squareup.com,2025-08-06T17:38:26+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2025-08-06T17:43:22.983+00:00,sqfinance@squareup.com,MK - Skopje,300003281629134,MK - Skopje,,,,,True,,,,,,,True,COMMON,0,Common Set,MK - Skopje,300003281629134,MK - Skopje,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Vasil Gjorgov 5', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': '1000 Skopje', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'MK', 'PostalCode': '10370', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqfinance@squareup.com', 'CreationDate': '2025-08-06T17:38:28.862+00:00', 'LastUpdatedBy': 'sqfinance@squareup.com', 'LastUpdateDate': '2025-08-06T17:43:23.685+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300003281629135, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300003281629134}]","[{'LocationDetailsId': 300003281629133, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,viyan@squareup.com,2022-06-09T08:43:49+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2022-06-09T08:45:26.954+00:00,viyan@squareup.com,FR - Paris - rue des,300001712960193,FR - Paris - rue des,,,,,True,,,,,,,True,COMMON,0,Common Set,FR - Paris - rue des,300001712960193,FR - Paris - rue des,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '64-66, rue des archives', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Paris', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'FR', 'PostalCode': '75003', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'viyan@squareup.com', 'CreationDate': '2022-06-09T08:43:49.206+00:00', 'LastUpdatedBy': 'viyan@squareup.com', 'LastUpdateDate': '2022-06-09T08:45:27.004+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300001712960194, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300001712960193}]","[{'LocationDetailsId': 300001712960192, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2022-12-05T18:35:21.060+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2022-12-05T18:35:23.866+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,NO - Oslo - 53 Lakkegata,300002028932957,NO - Oslo - 53 Lakkegata,,,,,True,,,,,,,True,COMMON,0,Common Set,NO - Oslo - 53 Lakkegata,300002028932957,NO - Oslo - 53 Lakkegata,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Lakkegata 53 4th Floor', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Oslo', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'NO', 'PostalCode': '0187', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2022-12-05T18:35:21.066+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2022-12-05T18:35:24.135+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002028932959, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002028932957}]","[{'LocationDetailsId': 300002028932958, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,shashi@squareup.com,2023-01-10T10:46:28+00:00,,,,,4712-12-31,1951-01-01,,True,,,,,,,,,2023-01-10T10:50:31.499+00:00,shashi@squareup.com,Cash App Canada,300002044242140,Cash App Canada,,,,,True,,,,,,,True,COMMON,0,Common Set,Cash App Canada,300002044242140,Cash App Canada,True,,,,,"[{'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '1600-925 West Georgia Street', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'VANCOUVER', 'Region1': None, 'Region2': None, 'Region3': 'BC', 'Country': 'CA', 'PostalCode': 'V6C 3L2', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'shashi@squareup.com', 'CreationDate': '2023-01-10T10:46:29.367+00:00', 'LastUpdatedBy': 'shashi@squareup.com', 'LastUpdateDate': '2023-01-10T10:50:31.865+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002044242141, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002044242140}]","[{'LocationDetailsId': 300002044242139, 'EffectiveStartDate': '1951-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,sqinterface_oracle@squareup.com,2023-04-19T20:05:03+00:00,,,,,4712-12-31,2023-04-19,,True,,,,,,,,,2023-04-19T20:07:20.923+00:00,sqinterface_oracle@squareup.com,MX - CMX - Benito Juarez,300002107230136,MX - CMX - Benito Juarez,,,,,True,,,,,,,True,COMMON,0,Common Set,MX - CMX - Benito Juarez,300002107230136,MX - CMX - Benito Juarez,True,,,,,"[{'EffectiveStartDate': '2023-04-19', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Xochicalco No. 620, Letrán Valle', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Benito Juarez', 'Region1': None, 'Region2': 'CMX', 'Region3': None, 'Country': 'MX', 'PostalCode': '03650', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'sqinterface_oracle@squareup.com', 'CreationDate': '2023-04-19T20:05:03.580+00:00', 'LastUpdatedBy': 'sqinterface_oracle@squareup.com', 'LastUpdateDate': '2023-04-19T20:07:21.375+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002107230137, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002107230136}]","[{'LocationDetailsId': 300002107230135, 'EffectiveStartDate': '2023-04-19', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,,,,A,Active,,,True,FUSION_APPS_HCM_ESS_LOADER_APPID,2023-06-29T00:30:29.024+00:00,,,,,4712-12-31,2000-01-01,,True,,,,,,,,,2023-06-29T00:30:34.151+00:00,FUSION_APPS_HCM_ESS_LOADER_APPID,PH - LUZ - Manila Bay,300002154841301,PH - LUZ - Manila Bay,,,,,True,,,,,,,True,COMMON,0,Common Set,PH - LUZ - Manila Bay,300002154841301,PH - LUZ - Manila Bay,True,,,,,"[{'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': 'Pacific Drive Extension', 'AddressLine2': 'Ground Floor, 9th, & 10th Floor', 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Pasay City', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'PH', 'PostalCode': '1300', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'CreationDate': '2023-06-29T00:30:29.026+00:00', 'LastUpdatedBy': 'FUSION_APPS_HCM_ESS_LOADER_APPID', 'LastUpdateDate': '2023-06-29T00:30:34.403+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002154841303, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002154841301}]","[{'LocationDetailsId': 300002154841302, 'EffectiveStartDate': '2000-01-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
,Postal Zone,PER_ZIPCHANGE,300000000192174,A,Active,,,True,shashi@squareup.com,2023-11-24T09:50:22+00:00,,,,,4712-12-31,2023-12-01,,True,,,,,,,,,2023-12-01T17:22:34.586+00:00,jindal@squareup.com,France-Paris-Avenue Hoche,300002357007134,France-Paris-Avenue Hoche,,,,,True,,,,,,,True,COMMON,0,Common Set,France-Paris-Avenue Hoche,300002357007134,France-Paris-Avenue Hoche,True,,,,,"[{'EffectiveStartDate': '2023-12-01', 'EffectiveEndDate': '4712-12-31', 'AddressLine1': '54-56 Avenue Hoche', 'AddressLine2': None, 'AddressLine3': None, 'AddressLine4': None, 'TownOrCity': 'Paris', 'Region1': None, 'Region2': None, 'Region3': None, 'Country': 'FR', 'PostalCode': '75008', 'LongPostalCode': None, 'AddlAddressAttribute1': None, 'AddlAddressAttribute2': None, 'AddlAddressAttribute3': None, 'AddlAddressAttribute4': None, 'AddlAddressAttribute5': None, 'TimezoneCode': None, 'Building': None, 'FloorNumber': None, 'CreatedBy': 'shashi@squareup.com', 'CreationDate': '2023-11-24T09:50:23.332+00:00', 'LastUpdatedBy': 'jindal@squareup.com', 'LastUpdateDate': '2023-12-01T17:22:34.906+00:00', 'ValidationStatusCode': None, 'Provider': None, 'Latitude': None, 'Longitude': None, 'ValidateAddressFlag': None, 'Timezone': None, 'LocAddressUsageId': 300002357007135, 'AddressUsageType': 'MAIN', 'AddressUsageTypeMeaning': 'Main address usage type'}]",[],[],"[{'CategoryCode': 'HCM_LOC_LEG', 'LocationId': 300002357007134}]","[{'LocationDetailsId': 300002357007133, 'EffectiveStartDate': '2023-12-01', 'EffectiveEndDate': '4712-12-31', '__FLEX_Context': None, '__FLEX_Context_DisplayValue': None}]",[{}]
